Date,Open,High,Low,Close,Volume
2025-09-15 09:30:00,237.0,238.19,235.029999,235.35989,10733641
2025-09-15 10:00:00,235.34,236.3,235.054993,236.215,3400576
2025-09-15 10:30:00,236.21001,237.020004,235.66,236.97501,2959118
2025-09-15 11:00:00,236.95,237.0,236.42,236.82001,2060636
2025-09-15 11:30:00,236.815,237.3,236.74001,237.065002,2232839
2025-09-15 12:00:00,237.065002,237.065002,236.47,236.57001,1453664
2025-09-15 12:30:00,236.5649,236.5905,236.080002,236.24001,1381936
2025-09-15 13:00:00,236.23,236.37,235.7,235.75999,1582512
2025-09-15 13:30:00,235.75,236.12,235.58,236.020004,1627634
2025-09-15 14:00:00,236.020004,236.14,235.6324,235.64,1326120
2025-09-15 14:30:00,235.63499,236.17,235.27,236.17,1760695
2025-09-15 15:00:00,236.175,236.34,235.71001,235.97,1809791
2025-09-15 15:30:00,235.97,236.78999,235.67999,236.75999,4732529
2025-09-16 09:30:00,237.0,240.56,236.3235,240.36,9189176
2025-09-16 10:00:00,240.375,241.22,239.48,239.53,5230101
2025-09-16 10:30:00,239.53,239.73,238.73,238.98,2758954
2025-09-16 11:00:00,238.99001,239.85001,238.245,239.5929,2579324
2025-09-16 11:30:00,239.58009,239.58009,238.465,238.655,1658686
2025-09-16 12:00:00,238.66499,239.4142,238.63,239.19501,1441871
2025-09-16 12:30:00,239.2,239.35001,238.89999,239.14,1117793
2025-09-16 13:00:00,239.14999,239.39999,238.98,239.085602,1106887
2025-09-16 13:30:00,239.10001,239.11,238.13,238.32001,1413034
2025-09-16 14:00:00,238.32001,239.029999,238.2099,238.92999,1304070
2025-09-16 14:30:00,238.94,239.11,238.81,239.059998,1167968
2025-09-16 15:00:00,239.059998,239.60001,238.86,238.93829,1977325
2025-09-16 15:30:00,238.94,239.42,238.080093,238.14,20451492
2025-09-17 09:30:00,238.97,240.10001,238.78999,239.215,7041537
2025-09-17 10:00:00,239.23,240.0099945,239.067505,239.63,2885147
2025-09-17 10:30:00,239.64,240.0099945,239.38,239.535,2161561
2025-09-17 11:00:00,239.53999,239.63,239.2,239.48,1840749
2025-09-17 11:30:00,239.485,239.78,239.35001,239.5527,1787091
2025-09-17 12:00:00,239.56,239.69,239.28,239.6743,1383580
2025-09-17 12:30:00,239.67999,239.77,239.35001,239.58501,1794377
2025-09-17 13:00:00,239.58501,239.62,239.39999,239.52,1098246
2025-09-17 13:30:00,239.52,239.62,238.925,239.44,1790226
2025-09-17 14:00:00,239.42999,239.82001,238.45,239.56,2779823
