Date,Open,High,Low,Close,Volume
2026-09-11 15:49:00,1.16121,1.16121,1.1609,1.16097,0.0
2026-09-11 15:50:00,1.1611,1.1611,1.16094,1.16096,0.0
2026-09-11 15:51:00,1.16099,1.16115,1.16097,1.16099,0.0
2026-09-11 15:52:00,1.161,1.16119,1.161,1.16118,0.0
2026-09-11 15:53:00,1.16112,1.1612,1.16105,1.16119,0.0
2026-09-11 15:54:00,1.16117,1.16119,1.1609,1.16098,0.0
2026-09-11 15:55:00,1.16112,1.16112,1.16094,1.16096,0.0
2026-09-11 15:56:00,1.16102,1.1611,1.16102,1.1611,0.0
2026-09-11 15:57:00,1.16106,1.16114,1.16104,1.16113,0.0
2026-09-11 15:58:00,1.16111,1.16111,1.16106,1.16111,0.0
2026-09-11 15:59:00,1.16109,1.16112,1.16095,1.16112,0.0
2026-09-11 16:00:00,1.16111,1.16111,1.161,1.16101,0.0
2026-09-11 16:01:00,1.16103,1.16112,1.16103,1.16112,0.0
2026-09-11 16:02:00,1.16109,1.16112,1.16098,1.16111,0.0
2026-09-11 16:03:00,1.1611,1.1611,1.16101,1.16103,0.0
2026-09-11 16:04:00,1.16104,1.16106,1.16089,1.16106,0.0
2026-09-11 16:05:00,1.16104,1.16104,1.16091,1.16093,0.0
2026-09-11 16:06:00,1.16096,1.16108,1.16088,1.1609,0.0
2026-09-11 16:07:00,1.16097,1.16112,1.16097,1.1611,0.0
2026-09-11 16:08:00,1.16101,1.16112,1.16101,1.16111,0.0
2026-09-11 16:09:00,1.16109,1.16112,1.16097,1.16109,0.0
2026-09-11 16:10:00,1.16108,1.16108,1.1609,1.16094,0.0
2026-09-11 16:11:00,1.161,1.16105,1.16095,1.16096,0.0
2026-09-11 16:12:00,1.16097,1.16116,1.16097,1.16112,0.0
2026-09-11 16:13:00,1.16102,1.16121,1.16102,1.16119,0.0
2026-09-11 16:14:00,1.16115,1.16124,1.16112,1.16115,0.0
2026-09-11 16:15:00,1.16111,1.1614,1.16111,1.16134,0.0
2026-09-11 16:16:00,1.16127,1.1614,1.16127,1.16139,0.0
2026-09-11 16:17:00,1.16135,1.16139,1.16132,1.16135,0.0
2026-09-11 16:18:00,1.16136,1.16141,1.16122,1.16136,0.0
2026-09-11 16:19:00,1.16135,1.16135,1.16114,1.16119,0.0
2026-09-11 16:20:00,1.16126,1.16126,1.16113,1.16115,0.0
2026-09-11 16:21:00,1.16117,1.16128,1.16117,1.16127,0.0
2026-09-11 16:22:00,1.16124,1.16124,1.16109,1.16112,0.0
2026-09-11 16:23:00,1.16118,1.16121,1.16112,1.16113,0.0
2026-09-11 16:24:00,1.16113,1.16119,1.16113,1.16118,0.0
2026-09-11 16:25:00,1.16117,1.16117,1.16113,1.16117,0.0
2026-09-11 16:26:00,1.16114,1.16116,1.16109,1.16114,0.0
2026-09-11 16:27:00,1.16114,1.16118,1.16109,1.1611,0.0
2026-09-11 16:28:00,1.1611,1.16117,1.16108,1.16116,0.0
2026-09-11 16:29:00,1.16115,1.16116,1.16112,1.16113,0.0
2026-09-11 16:30:00,1.16112,1.16118,1.16112,1.16118,0.0
2026-09-11 16:31:00,1.16116,1.16121,1.16108,1.1611,0.0
2026-09-11 16:32:00,1.16115,1.16122,1.16115,1.16122,0.0
2026-09-11 16:33:00,1.1612,1.16121,1.16112,1.1612,0.0
2026-09-11 16:34:00,1.1612,1.16122,1.16098,1.16105,0.0
2026-09-11 16:35:00,1.16116,1.16116,1.161,1.16101,0.0
2026-09-11 16:36:00,1.16104,1.16105,1.16097,1.16099,0.0
2026-09-11 16:37:00,1.16098,1.16121,1.16097,1.16116,0.0
2026-09-11 16:38:00,1.16108,1.1612,1.16108,1.16119,0.0
2026-09-11 16:39:00,1.16116,1.16117,1.16109,1.16111,0.0
2026-09-11 16:40:00,1.16115,1.16115,1.16106,1.16109,0.0
2026-09-11 16:41:00,1.16113,1.16113,1.16105,1.16107,0.0
2026-09-11 16:42:00,1.1611,1.1611,1.16105,1.1611,0.0
2026-09-11 16:43:00,1.1611,1.1611,1.16095,1.16099,0.0
2026-09-11 16:44:00,1.16106,1.16108,1.16097,1.16098,0.0
2026-09-11 16:45:00,1.16102,1.16106,1.16101,1.16106,0.0
2026-09-11 16:46:00,1.16104,1.16105,1.16094,1.16096,0.0
2026-09-11 16:47:00,1.16102,1.16102,1.16098,1.16102,0.0
2026-09-11 16:48:00,1.161,1.16112,1.16098,1.16108,0.0
2026-09-11 16:49:00,1.16103,1.16109,1.16103,1.16109,0.0
2026-09-11 16:50:00,1.16107,1.16107,1.16093,1.16098,0.0
2026-09-11 16:51:00,1.16105,1.16105,1.16095,1.16097,0.0
2026-09-11 16:52:00,1.161,1.161,1.1609,1.161,0.0
2026-09-11 16:53:00,1.16098,1.16103,1.16097,1.16098,0.0
2026-09-11 16:54:00,1.16099,1.16109,1.16099,1.16107,0.0
2026-09-11 16:55:00,1.16098,1.16125,1.16098,1.16119,0.0
2026-09-11 16:56:00,1.16112,1.16127,1.16109,1.16126,0.0
2026-09-11 16:57:00,1.16121,1.16121,1.16098,1.16103,0.0
2026-09-11 16:58:00,1.16112,1.16112,1.161,1.16102,0.0
2026-09-11 16:59:00,1.16104,1.16104,1.16091,1.16104,0.0
2026-09-11 17:00:00,1.16103,1.16108,1.16095,1.16096,0.0
2026-09-11 17:01:00,1.16098,1.16108,1.16093,1.16107,0.0
2026-09-11 17:02:00,1.16105,1.16105,1.16079,1.16085,0.0
2026-09-11 17:03:00,1.16095,1.16096,1.16083,1.16085,0.0
2026-09-11 17:04:00,1.16087,1.161,1.16086,1.16099,0.0
2026-09-11 17:05:00,1.16095,1.16097,1.16074,1.1608,0.0
2026-09-11 17:06:00,1.1609,1.1609,1.16074,1.16075,0.0
2026-09-11 17:07:00,1.16079,1.1608,1.16074,1.1608,0.0
2026-09-11 17:08:00,1.16077,1.16091,1.16073,1.16087,0.0
2026-09-11 17:09:00,1.16081,1.16095,1.16073,1.16093,0.0
2026-09-11 17:10:00,1.16088,1.16088,1.16071,1.16073,0.0
2026-09-11 17:11:00,1.16077,1.16095,1.16077,1.16091,0.0
2026-09-11 17:12:00,1.16083,1.16094,1.16083,1.16093,0.0
2026-09-11 17:13:00,1.16091,1.16093,1.16087,1.16093,0.0
2026-09-11 17:14:00,1.16092,1.16092,1.16078,1.16082,0.0
2026-09-11 17:15:00,1.16087,1.16087,1.16079,1.1608,0.0
2026-09-11 17:16:00,1.16081,1.16087,1.16067,1.16085,0.0
2026-09-11 17:17:00,1.1608,1.1608,1.16067,1.16068,0.0
2026-09-11 17:18:00,1.16071,1.16081,1.16071,1.16079,0.0
2026-09-11 17:19:00,1.16071,1.16083,1.16071,1.16081,0.0
2026-09-11 17:20:00,1.16078,1.16081,1.16075,1.16081,0.0
2026-09-11 17:21:00,1.16078,1.16098,1.16077,1.16092,0.0
2026-09-11 17:22:00,1.16081,1.16098,1.16081,1.16097,0.0
2026-09-11 17:23:00,1.16095,1.16095,1.16083,1.16087,0.0
2026-09-11 17:24:00,1.16091,1.16102,1.16083,1.16085,0.0
2026-09-11 17:25:00,1.16091,1.16102,1.16091,1.16102,0.0
2026-09-11 17:26:00,1.16098,1.16104,1.16087,1.16103,0.0
2026-09-11 17:27:00,1.161,1.161,1.16085,1.16088,0.0
2026-09-11 17:28:00,1.16092,1.16093,1.16086,1.16087,0.0
2026-09-11 17:29:00,1.16089,1.16091,1.16083,1.16091,0.0
2026-09-11 17:30:00,1.16088,1.16088,1.16071,1.16076,0.0
2026-09-11 17:31:00,1.16084,1.16084,1.16073,1.16074,0.0
2026-09-11 17:32:00,1.16076,1.1608,1.16073,1.16074,0.0
2026-09-11 17:33:00,1.16074,1.16086,1.16074,1.16083,0.0
2026-09-11 17:34:00,1.16079,1.16088,1.16074,1.16087,0.0
