Date,Open,High,Low,Close,Volume
2024-09-14 03:00:00,1.3131,1.3135,1.3118,1.31245,0.0
2024-09-16 07:00:00,1.3133,1.3144,1.31305,1.3141,0.0
2024-09-16 11:00:00,1.314,1.31635,1.3138,1.31535,0.0
2024-09-16 15:00:00,1.31535,1.31935,1.31525,1.3188,0.0
2024-09-16 19:00:00,1.3188,1.3209,1.3182,1.3198,0.0
2024-09-16 23:00:00,1.3199,1.3215,1.31915,1.3207,0.0
2024-09-17 03:00:00,1.3207,1.3219,1.3197,1.3217,0.0
2024-09-17 07:00:00,1.3216,1.3219,1.32,1.3202,0.0
2024-09-17 11:00:00,1.32025,1.3212,1.3201,1.3203,0.0
2024-09-17 15:00:00,1.3203,1.323,1.3199,1.32295,0.0
2024-09-17 19:00:00,1.3228,1.32295,1.3199,1.32095,0.0
2024-09-17 23:00:00,1.32115,1.3213,1.3152,1.3158,0.0
2024-09-18 03:00:00,1.31585,1.31695,1.3146,1.31605,0.0
2024-09-18 07:00:00,1.3161,1.3171,1.3155,1.31675,0.0
2024-09-18 11:00:00,1.3169,1.31725,1.31585,1.31585,0.0
2024-09-18 15:00:00,1.31585,1.3212,1.3155,1.32065,0.0
2024-09-18 19:00:00,1.3205,1.3228,1.32045,1.32175,0.0
2024-09-18 23:00:00,1.32185,1.32545,1.3195,1.32105,0.0
2024-09-19 03:00:00,1.32105,1.3298,1.3175,1.3212,0.0
2024-09-19 07:00:00,1.32135,1.3218,1.3169,1.31725,0.0
2024-09-19 11:00:00,1.3171,1.3214,1.31535,1.32105,0.0
2024-09-19 15:00:00,1.3209,1.3265,1.3209,1.3264,0.0
2024-09-19 19:00:00,1.32635,1.33145,1.324,1.3241,0.0
2024-09-19 23:00:00,1.3239,1.32895,1.322,1.3282,0.0
2024-09-20 03:00:00,1.3283,1.32895,1.32735,1.32835,0.0
2024-09-20 07:00:00,1.3284,1.3287,1.3272,1.32775,0.0
2024-09-20 11:00:00,1.32775,1.3302,1.3274,1.3293,0.0
2024-09-20 15:00:00,1.32925,1.33405,1.3287,1.33005,0.0
2024-09-20 19:00:00,1.3302,1.3323,1.3281,1.3319,0.0
2024-09-20 23:00:00,1.3321,1.3331,1.3268,1.3326,0.0
2024-09-21 03:00:00,1.33265,1.33265,1.3306,1.332,0.0
2024-09-23 07:00:00,1.3318,1.332,1.33085,1.33115,0.0
2024-09-23 11:00:00,1.331,1.33205,1.33075,1.3316,0.0
2024-09-23 15:00:00,1.33165,1.3321,1.3249,1.32705,0.0
2024-09-23 19:00:00,1.32715,1.3329,1.32715,1.3328,0.0
2024-09-23 23:00:00,1.33275,1.33595,1.33135,1.3343,0.0
2024-09-24 03:00:00,1.3344,1.33545,1.3338,1.3347,0.0
2024-09-24 07:00:00,1.3347,1.33545,1.33415,1.3345,0.0
2024-09-24 11:00:00,1.33445,1.33585,1.334,1.33585,0.0
2024-09-24 15:00:00,1.3359,1.3382,1.3331,1.3377,0.0
2024-09-24 19:00:00,1.3377,1.339,1.33585,1.3387,0.0
2024-09-24 23:00:00,1.3387,1.3399,1.3367,1.33905,0.0
2024-09-25 03:00:00,1.33905,1.3416,1.3388,1.34135,0.0
2024-09-25 07:00:00,1.34125,1.343,1.3411,1.34235,0.0
2024-09-25 11:00:00,1.3424,1.3425,1.34105,1.3418,0.0
2024-09-25 15:00:00,1.3417,1.34185,1.33745,1.33795,0.0
2024-09-25 19:00:00,1.33795,1.3396,1.3364,1.33955,0.0
2024-09-25 23:00:00,1.3396,1.3413,1.3327,1.33335,0.0
2024-09-26 03:00:00,1.3333,1.3333,1.33125,1.3324,0.0
2024-09-26 07:00:00,1.332,1.3329,1.3312,1.33275,0.0
2024-09-26 11:00:00,1.3329,1.3343,1.3321,1.33395,0.0
2024-09-26 15:00:00,1.33395,1.3358,1.33345,1.33515,0.0
2024-09-26 19:00:00,1.33515,1.339,1.3349,1.33725,0.0
2024-09-26 23:00:00,1.3373,1.34345,1.33515,1.341,0.0
2024-09-27 03:00:00,1.3409,1.34255,1.3409,1.34155,0.0
2024-09-27 07:00:00,1.34155,1.342,1.3397,1.33985,0.0
2024-09-27 11:00:00,1.33985,1.34015,1.338,1.3386,0.0
2024-09-27 15:00:00,1.3386,1.33965,1.336,1.3374,0.0
2024-09-27 19:00:00,1.33745,1.34265,1.337,1.3424,0.0
2024-09-27 23:00:00,1.34245,1.3428,1.338,1.33835,0.0
2024-09-28 03:00:00,1.33835,1.33885,1.337,1.33745,0.0
2024-09-30 07:00:00,1.33805,1.33845,1.33795,1.3383,0.0
2024-09-30 11:00:00,1.3383,1.339,1.3373,1.33885,0.0
2024-09-30 15:00:00,1.3389,1.3423,1.3375,1.3418,0.0
2024-09-30 19:00:00,1.3418,1.3418,1.33815,1.3386,0.0
2024-09-30 23:00:00,1.3387,1.3417,1.33605,1.3402,0.0
2024-10-01 03:00:00,1.3403,1.3409,1.335,1.3375,0.0
2024-10-01 07:00:00,1.33745,1.3383,1.3366,1.33755,0.0
2024-10-01 11:00:00,1.33755,1.339,1.3369,1.338,0.0
2024-10-01 15:00:00,1.338,1.33855,1.33265,1.3331,0.0
2024-10-01 19:00:00,1.3331,1.33385,1.33115,1.33185,0.0
2024-10-01 23:00:00,1.3318,1.33275,1.3246,1.32555,0.0
2024-10-02 03:00:00,1.3255,1.3291,1.3237,1.3286,0.0
2024-10-02 07:00:00,1.3286,1.3289,1.3272,1.3277,0.0
2024-10-02 11:00:00,1.32775,1.3296,1.32675,1.32695,0.0
2024-10-02 15:00:00,1.3268,1.3306,1.326,1.32955,0.0
2024-10-02 19:00:00,1.3298,1.3298,1.3274,1.3274,0.0
2024-10-02 23:00:00,1.32745,1.32835,1.3246,1.3271,0.0
2024-10-03 03:00:00,1.3272,1.3276,1.3258,1.32675,0.0
2024-10-03 07:00:00,1.32675,1.3274,1.3254,1.32615,0.0
2024-10-03 11:00:00,1.3262,1.3264,1.32435,1.3245,0.0
2024-10-03 15:00:00,1.32445,1.3247,1.3106,1.31165,0.0
2024-10-03 19:00:00,1.31165,1.3129,1.3093,1.31145,0.0
2024-10-03 23:00:00,1.3114,1.3132,1.30925,1.3126,0.0
2024-10-04 03:00:00,1.3127,1.3132,1.3112,1.3125,0.0
2024-10-04 07:00:00,1.31245,1.3134,1.3119,1.31315,0.0
2024-10-04 11:00:00,1.3131,1.31355,1.3123,1.31275,0.0
2024-10-04 15:00:00,1.3129,1.31665,1.3127,1.31565,0.0
2024-10-04 19:00:00,1.31565,1.3175,1.3075,1.3078,0.0
2024-10-04 23:00:00,1.30795,1.31195,1.30695,1.3116,0.0
2024-10-05 03:00:00,1.31155,1.313,1.3114,1.31215,0.0
2024-10-07 07:00:00,1.3121,1.3125,1.3111,1.3124,0.0
2024-10-07 11:00:00,1.3123,1.3135,1.3119,1.31285,0.0
2024-10-07 15:00:00,1.31295,1.3131,1.3099,1.31125,0.0
2024-10-07 19:00:00,1.31125,1.3117,1.30585,1.30815,0.0
2024-10-07 23:00:00,1.3083,1.3095,1.3066,1.30795,0.0
2024-10-08 03:00:00,1.30795,1.30965,1.30695,1.3082,0.0
2024-10-08 07:00:00,1.3083,1.3089,1.3077,1.30845,0.0
2024-10-08 11:00:00,1.30845,1.3104,1.30845,1.30925,0.0
2024-10-08 15:00:00,1.3093,1.3104,1.3064,1.31005,0.0
2024-10-08 19:00:00,1.3102,1.3108,1.3086,1.3106,0.0
2024-10-08 23:00:00,1.3105,1.3114,1.3081,1.3092,0.0
2024-10-09 03:00:00,1.30925,1.3101,1.3076,1.3099,0.0
2024-10-09 07:00:00,1.31,1.31065,1.3092,1.30935,0.0
2024-10-09 11:00:00,1.3093,1.3104,1.3083,1.3085,0.0
2024-10-09 15:00:00,1.30855,1.3102,1.3056,1.30835,0.0
2024-10-09 19:00:00,1.3083,1.3096,1.3068,1.3084,0.0
2024-10-09 23:00:00,1.3085,1.3089,1.3066,1.3079,0.0
2024-10-10 03:00:00,1.3079,1.3079,1.3062,1.3065,0.0
2024-10-10 07:00:00,1.30645,1.3076,1.306,1.3065,0.0
2024-10-10 11:00:00,1.3066,1.3078,1.3065,1.3075,0.0
2024-10-10 15:00:00,1.30755,1.3089,1.3068,1.3082,0.0
2024-10-10 19:00:00,1.30835,1.3094,1.3066,1.30665,0.0
2024-10-10 23:00:00,1.3068,1.3089,1.30255,1.3052,0.0
2024-10-11 03:00:00,1.30525,1.306,1.3022,1.30555,0.0
2024-10-11 07:00:00,1.3056,1.3066,1.3049,1.30615,0.0
2024-10-11 11:00:00,1.3062,1.3067,1.3052,1.30545,0.0
2024-10-11 15:00:00,1.3054,1.30755,1.3041,1.30745,0.0
2024-10-11 19:00:00,1.3075,1.30815,1.3051,1.3061,0.0
2024-10-11 23:00:00,1.3061,1.30835,1.3055,1.3069,0.0
2024-10-12 03:00:00,1.30695,1.3079,1.3064,1.30645,0.0
2024-10-12 07:00:00,1.3065,1.30715,1.3063,1.30675,0.0
2024-10-14 07:00:00,1.3068,1.3068,1.30465,1.3049,0.0
2024-10-14 11:00:00,1.3048,1.3063,1.3041,1.30605,0.0
2024-10-14 15:00:00,1.30595,1.3072,1.3056,1.3061,0.0
2024-10-14 19:00:00,1.3062,1.30685,1.3037,1.3039,0.0
2024-10-14 23:00:00,1.3038,1.306,1.303,1.30495,0.0
2024-10-15 03:00:00,1.3049,1.3062,1.3042,1.30555,0.0
2024-10-15 07:00:00,1.30555,1.3068,1.3053,1.30675,0.0
2024-10-15 11:00:00,1.30675,1.307,1.30535,1.30545,0.0
2024-10-15 15:00:00,1.30545,1.3074,1.3035,1.30735,0.0
2024-10-15 19:00:00,1.30735,1.3097,1.3068,1.3076,0.0
2024-10-15 23:00:00,1.3077,1.31035,1.30745,1.3082,0.0
2024-10-16 03:00:00,1.3083,1.30855,1.306,1.3067,0.0
2024-10-16 07:00:00,1.30675,1.3078,1.30635,1.3065,0.0
