Date,Open,High,Low,Close,Volume
2024-09-16 09:30:00,216.47,217.2,213.92,216.3,51136326
2024-09-17 09:30:00,215.5,216.89999,214.5,216.85001,37983415
2024-09-18 09:30:00,218.25,222.7,218.1722,220.69,50244233
2024-09-19 09:30:00,225.0,229.74001,224.64,228.82001,53517487
2024-09-20 09:30:00,230.13,233.089996,227.62,228.53,102709039
2024-09-23 09:30:00,227.34,229.45,225.81,226.45,37648711
2024-09-24 09:30:00,228.645,229.35001,225.74001,227.36,25387585
2024-09-25 09:30:00,225.25,227.28999,224.029999,226.31,29483464
2024-09-26 09:30:00,227.0,228.5,225.89,227.62,26920541
2024-09-27 09:30:00,229.0,229.52,227.3,227.82001,24277028
2024-09-30 09:30:00,231.0,233.0,230.31,233.0,38394784
2024-10-01 09:30:00,228.5,228.77,223.74001,226.25999,49259123
2024-10-02 09:30:00,225.89,227.37,223.029999,226.81,27420270
2024-10-03 09:30:00,225.24001,226.8,223.3239,225.67,27146272
2024-10-04 09:30:00,227.89,228.0,224.14,226.78,27970718
2024-10-07 09:30:00,224.46001,225.69,221.33501,221.72,27777716
2024-10-08 09:30:00,224.31,225.97501,223.25,225.78,24870254
2024-10-09 09:30:00,225.5,229.75,224.83,229.50999,26078517
2024-10-10 09:30:00,227.78,229.5,227.17,229.029999,20435225
2024-10-11 09:30:00,228.295,229.19,227.34,227.52,23940935
2024-10-14 09:30:00,228.7,231.7278,228.60001,231.3,26648505
2024-10-15 09:30:00,233.59,237.49001,232.37,233.8,50529833
2024-10-16 09:30:00,231.62,232.12,229.85001,231.75,27781495
2024-10-17 09:30:00,233.44,233.85001,230.53,232.25999,23833943
2024-10-18 09:30:00,235.88,236.050003,234.020004,234.98,37348169
2024-10-21 09:30:00,234.45,236.85001,234.45,236.58,26987860
2024-10-22 09:30:00,233.22,236.19,232.61,235.86,27889652
2024-10-23 09:30:00,234.32001,235.144,227.75999,230.75,42188521
2024-10-24 09:30:00,229.91701,230.82001,228.41,230.57001,23264484
2024-10-25 09:30:00,229.74001,233.2,229.57001,231.39999,27774715
2024-10-28 09:30:00,233.315,234.73,232.55,233.49001,24769514
2024-10-29 09:30:00,233.19501,234.32001,232.32001,233.75,23348385
2024-10-30 09:30:00,232.62,233.2299,229.56,230.14,33206903
2024-10-31 09:30:00,229.23,229.83,225.39,225.39,37891237
2024-11-01 09:30:00,220.97,225.34,220.28,222.85001,54140133
2024-11-04 09:30:00,221.011993,222.78999,219.71001,222.12,30940089
2024-11-05 09:30:00,221.795,223.94501,221.795,223.45,22152456
2024-11-06 09:30:00,221.215,226.065002,221.19,222.7,41886428
2024-11-07 09:30:00,224.625,227.87,224.57001,227.69,31313292
2024-11-08 09:30:00,227.14,228.66,226.4084,227.16,29085386
2024-11-11 09:30:00,225.054993,225.7,221.5,224.25,33803029
2024-11-12 09:30:00,224.63,225.59,223.355,224.24001,28461379
2024-11-13 09:30:00,223.95,226.64999,222.75999,225.070007,32073192
2024-11-14 09:30:00,225.070007,228.87,225.050003,228.19,32194043
2024-11-15 09:30:00,225.92,226.92,224.27,224.92,34317942
2024-11-18 09:30:00,225.2,229.74001,225.17999,227.99001,28378959
2024-11-19 09:30:00,226.795,230.16,226.66,228.34,25502937
2024-11-20 09:30:00,228.105,229.92999,225.89,229.0,23568218
2024-11-21 09:30:00,228.78999,230.14999,225.7103,228.50999,31073654
2024-11-22 09:30:00,228.059998,230.71989,228.059998,229.75999,27550644
2024-11-25 09:30:00,231.84,233.185,229.74001,232.88,36430582
2024-11-26 09:30:00,234.089996,235.57001,233.47501,235.080002,35661896
2024-11-27 09:30:00,234.465,235.69,233.8101,234.99001,22687313
2024-11-29 09:30:00,234.84,237.81,233.97,237.33,28424711
2024-12-02 09:30:00,237.27,240.78999,237.16,239.60001,32289803
2024-12-03 09:30:00,239.92,242.755,238.9003,242.63,28111353
2024-12-04 09:30:00,242.88,244.105,241.25,243.020004,30805082
2024-12-05 09:30:00,244.050003,244.53999,242.13,243.080002,29208079
2024-12-06 09:30:00,242.87,244.63,242.080002,242.86,26481511
2024-12-09 09:30:00,241.83,247.24001,241.75999,246.81,31606511
2024-12-10 09:30:00,246.95,248.21001,245.342,247.8,26716303
2024-12-11 09:30:00,247.94501,250.8,246.2601,246.42999,31590117
2024-12-12 09:30:00,246.94501,248.74001,245.67999,247.95,23203263
2024-12-13 09:30:00,247.88,249.29021,246.24001,248.13,15540906
2024-12-16 09:30:00,248.0,251.37891,247.64999,251.039993,28869156
2024-12-17 09:30:00,250.13499,253.81,249.78999,253.48,31919700
2024-12-18 09:30:00,252.22,254.28,247.75,247.86,38791792
