Date,Open,High,Low,Close,Volume
2026-07-24 14:30:00,1.33125,1.3313,1.3309,1.33097,0.0
2026-07-24 14:45:00,1.33095,1.33103,1.33071,1.331,0.0
2026-07-24 15:00:00,1.33095,1.33129,1.33092,1.33123,0.0
2026-07-24 15:15:00,1.33123,1.33149,1.33119,1.33147,0.0
2026-07-24 15:30:00,1.33145,1.33169,1.33142,1.3315,0.0
2026-07-24 15:45:00,1.33154,1.33156,1.33101,1.33103,0.0
2026-07-24 16:00:00,1.33105,1.33129,1.33092,1.33111,0.0
2026-07-24 16:15:00,1.33104,1.33221,1.33104,1.33201,0.0
2026-07-24 16:30:00,1.33204,1.33247,1.33197,1.33242,0.0
2026-07-24 16:45:00,1.33233,1.33248,1.33199,1.33241,0.0
2026-07-24 17:00:00,1.33228,1.3339,1.33228,1.33385,0.0
2026-07-24 17:15:00,1.33378,1.33421,1.33316,1.3342,0.0
2026-07-24 17:30:00,1.33418,1.33442,1.33319,1.33322,0.0
2026-07-24 17:45:00,1.33323,1.33385,1.3331,1.33363,0.0
2026-07-24 18:00:00,1.33366,1.33366,1.33308,1.33354,0.0
2026-07-24 18:15:00,1.33355,1.33359,1.33276,1.33312,0.0
2026-07-24 18:30:00,1.3331,1.33324,1.33269,1.33272,0.0
2026-07-24 18:45:00,1.33273,1.33292,1.33197,1.33202,0.0
2026-07-24 19:00:00,1.33211,1.3323,1.3318,1.33183,0.0
2026-07-24 19:15:00,1.33187,1.33198,1.33135,1.33181,0.0
2026-07-24 19:30:00,1.33174,1.33221,1.33174,1.33198,0.0
2026-07-24 19:45:00,1.33195,1.33201,1.33148,1.33186,0.0
2026-07-24 20:00:00,1.33183,1.33191,1.33136,1.33163,0.0
2026-07-24 20:15:00,1.33164,1.33287,1.3316,1.33285,0.0
2026-07-24 20:30:00,1.33281,1.33289,1.33246,1.33256,0.0
2026-07-24 20:45:00,1.33254,1.3327,1.33186,1.33264,0.0
2026-07-24 21:00:00,1.33256,1.33275,1.33207,1.33274,0.0
2026-07-24 21:15:00,1.33273,1.33281,1.33248,1.33261,0.0
2026-07-24 21:30:00,1.33261,1.33261,1.33207,1.33217,0.0
2026-07-24 21:45:00,1.33223,1.33237,1.33116,1.33224,0.0
