Date,Open,High,Low,Close,Volume
1990-01-01,0.31473199,0.34598199,0.3125,0.33705401,736019200
1990-01-08,0.33482099,0.339286,0.301339,0.308036,770380800
1990-01-15,0.308036,0.31919599,0.28794599,0.30580401,1111712000
1990-01-22,0.30357099,0.31026801,0.28794599,0.292411,749067200
1990-01-29,0.29464301,0.31026801,0.28683001,0.30580401,615865600
1990-02-05,0.30580401,0.31473199,0.28794599,0.30580401,842833600
1990-02-12,0.30580401,0.3125,0.29910699,0.301339,498321600
1990-02-19,0.29910699,0.308036,0.29017901,0.296875,644291200
1990-02-26,0.29464301,0.31026801,0.29464301,0.301339,571692800
1990-03-05,0.29910699,0.33482099,0.29910699,0.32924101,997024000
1990-03-12,0.332589,0.363839,0.323661,0.359375,1179315200
1990-03-19,0.36160699,0.38392901,0.35714301,0.37723199,1435492800
1990-03-26,0.379464,0.38727701,0.35714301,0.359375,635846400
1990-04-02,0.35714301,0.375,0.35267901,0.35602701,664641600
1990-04-09,0.354911,0.39285699,0.35267901,0.386161,661763200
1990-04-16,0.38839301,0.395089,0.354911,0.359375,1356443200
1990-04-23,0.359375,0.36160699,0.34040201,0.34933001,823233600
1990-04-30,0.35044599,0.363839,0.348214,0.35714301,771276800
1990-05-07,0.354911,0.38169599,0.354911,0.38058001,739972800
1990-05-14,0.38169599,0.38169599,0.35267901,0.354911,875123200
1990-05-21,0.35267901,0.379464,0.34598199,0.35714301,1242539200
1990-05-28,0.35714301,0.375,0.35044599,0.363839,780348800
1990-06-04,0.363839,0.36607099,0.33482099,0.34151801,1210921600
1990-06-11,0.33705401,0.363839,0.33705401,0.35267901,746345600
1990-06-18,0.35044599,0.38058001,0.34263399,0.370536,915936000
1990-06-25,0.370536,0.40066999,0.359375,0.39955401,921614400
1990-07-02,0.39732099,0.401786,0.386161,0.39955401,551432000
1990-07-09,0.401786,0.426339,0.39955401,0.417411,1336484800
1990-07-16,0.417411,0.42075899,0.35714301,0.36607099,1382752000
1990-07-23,0.36607099,0.386161,0.35714301,0.36941999,711681600
